Naam_2;?ID;RegioS;Perioden;Bevolkingsdichtheid_57;GemiddeldeHuishoudensgrootte_89;Woningdichtheid_93;Koopwoningen_94;Huurwoningen_95;EigendomOnbekend_96;Woningen_97;NietWoningen_98;GemiddeldeWoningwaarde_99;TotaalAantalBanen_112;ParticuliereHuishoudensExclStudenten_122;TypeEenpersoonshuishouden_123;TypeEenoudergezin_124;TypePaarZonderKind_125;TypePaarMetKindEren_126;BronInkomenAlsWerknemer_127;BronInkomenAlsZelfstandige_128;BronOverdrachtsinkomen_129;WoningbezitEigenWoning_130;WoningbezitHuurwoning_131
Waalwijk;19729;GM0867;2012JJ00;719;2.28;312;59.9;39.9;0.2;4920;1710;244;25.3;37.7;21.1;31.7;39.9;52.8;41.6;58.6;27.8;46.5;24.0
Waalwijk;19730;GM0867;2013JJ00;719;2.27;315;59.7;40.2;0.2;4659;1640;231;25.6;37.8;21.2;33.1;39.8;53.1;42.4;59.7;27.2;46.8;23.8
Waalwijk;19731;GM0867;2014JJ00;720;2.27;318;59.2;40.2;0.6;4390;1618;217;26.9;39.9;22.1;32.0;42.3;56.4;43.7;67.9;29.1;49.6;24.6
Waalwijk;19732;GM0867;2015JJ00;723;2.26;321;59.0;40.1;0.9;4262;1528;210;26.8;38.9;22.3;33.2;40.2;55.6;44.5;57.1;27.7;47.9;24.5
Waalwijk;19733;GM0867;2016JJ00;728;2.24;324;59.0;40.1;0.9;4286;1547;208;28.5;40.4;22.7;33.9;42.0;58.8;45.9;61.7;28.4;50.1;25.1
Waalwijk;19734;GM0867;2017JJ00;734;2.22;329;58.6;40.6;0.7;4396;1543;212;29.1;42.1;23.2;35.7;44.0;62.0;46.5;66.3;31.0;52.7;25.6
Waalwijk;19735;GM0867;2018JJ00;739;2.22;334;59.9;39.2;0.8;4667;1577;222;29.7;43.1;23.5;35.8;45.6;64.1;47.5;71.4;30.6;53.9;25.9
Waalwijk;19736;GM0867;2019JJ00;747;2.21;337;60.6;39.3;0.2;5060;1625;237;30.4;45.6;25.6;37.6;47.5;68.5;49.3;77.9;32.3;57.3;27.2
Waalwijk;19737;GM0867;2020JJ00;753;2.20;340;60.3;39.5;0.1;5475;1686;253;30.8;46.7;26.3;.;48.4;70.2;51.6;.;32.8;58.3;28.6
Waalwijk;19738;GM0867;2021JJ00;756;2.20;341;60.6;39.4;0.0;;;272;;;;;;;;;;;
Waalwijk;19739;GM0867;2022JJ00;765;2.17;347;;;;;;296;;;;;;;;;;;
Waddinxveen;19740;GM0627;1995JJ00;930;2.71;341;.;.;.;.;.;.;;;;;;;;;;;
Waddinxveen;19741;GM0627;1996JJ00;928;2.70;345;.;.;.;.;.;.;;;;;;;;;;;
Waddinxveen;19742;GM0627;1997JJ00;937;2.66;349;.;.;.;849;267;89;;;;;;;;;;;
Waddinxveen;19743;GM0627;1998JJ00;957;2.63;357;.;.;.;882;291;89;;;;;;;;;;;
Waddinxveen;19744;GM0627;1999JJ00;961;2.61;361;.;.;.;903;290;90;;;;;;;;;;;
Waddinxveen;19745;GM0627;2000JJ00;955;2.60;365;.;.;.;917;315;91;;;;;;;;;;;
Waddinxveen;19746;GM0627;2001JJ00;962;2.56;366;.;.;.;1456;490;144;;;;;;;;;;;
Waddinxveen;19747;GM0627;2002JJ00;964;2.54;369;.;.;.;1473;517;144;;;;;;;;;;;
Waddinxveen;19748;GM0627;2003JJ00;962;2.53;369;.;.;.;1479;524;144;;;;;;;;;;;
Waddinxveen;19749;GM0627;2004JJ00;944;2.53;369;.;.;.;1486;563;145;;;;;;;;;;;
Waddinxveen;19750;GM0627;2005JJ00;941;2.51;369;.;.;.;2171;639;211;;;;;;;;;;;
Waddinxveen;19751;GM0627;2006JJ00;933;2.49;369;54.9;43.4;1.7;2176;641;212;;;;;;;;;;;
Waddinxveen;19752;GM0627;2007JJ00;927;2.47;369;55.5;42.8;1.7;2332;679;227;;;;;;;;;;;
Waddinxveen;19753;GM0627;2008JJ00;918;2.45;369;55.4;42.5;2.1;2448;680;237;11.7;;;;;;;;;;
Waddinxveen;19754;GM0627;2009JJ00;912;2.44;370;56.7;43.1;0.2;2503;755;243;11.5;;;;;;;;;;
Waddinxveen;19755;GM0627;2010JJ00;911;2.43;370;57.0;42.8;0.2;2497;774;241;11.4;;;;;;;;;;
Waddinxveen;19756;GM0627;2011JJ00;908;2.42;371;56.9;42.9;0.2;2468;776;238;11.4;40.9;22.0;33.2;42.4;55.9;44.9;64.7;28.7;50.6;26.9
Waddinxveen;19757;GM0627;2012JJ00;906;2.42;373;59.0;40.8;0.2;2455;758;230;11.4;41.1;22.4;32.9;42.6;56.1;45.4;63.8;29.3;50.7;26.8
Waddinxveen;19758;GM0627;2013JJ00;901;2.39;376;59.2;40.7;0.1;2379;737;221;11.0;41.0;22.1;34.3;43.4;55.8;46.0;60.6;29.5;50.8;26.4
Waddinxveen;19759;GM0627;2014JJ00;912;2.39;385;58.9;40.2;0.8;2232;687;206;11.4;43.4;23.7;35.1;45.1;59.9;46.8;73.9;31.6;54.2;27.2
Waddinxveen;19760;GM0627;2015JJ00;917;2.37;394;58.7;40.5;0.8;2252;646;201;11.6;42.0;23.8;34.6;43.4;57.6;47.4;60.5;30.0;51.6;27.5
Waddinxveen;19761;GM0627;2016JJ00;933;2.36;402;58.8;40.4;0.8;2279;662;201;11.3;43.7;24.4;35.7;45.7;60.5;48.9;66.2;30.9;54.0;28.1
Waddinxveen;19762;GM0627;2017JJ00;949;2.37;406;59.5;39.6;0.8;2351;717;205;11.8;45.7;25.0;36.7;47.8;63.4;50.2;68.4;34.0;56.4;28.7
Waddinxveen;19763;GM0627;2018JJ00;993;2.36;423;60.5;38.7;0.8;2541;724;214;11.8;46.0;25.6;37.8;47.3;64.3;51.2;70.2;32.1;56.1;29.5
Waddinxveen;19764;GM0627;2019JJ00;1019;2.37;431;62.2;37.8;0.1;2833;740;239;12.9;49.2;26.7;37.7;51.4;68.8;53.7;80.1;34.4;60.2;30.6
Waddinxveen;19765;GM0627;2020JJ00;1055;2.38;444;63.1;36.8;0.1;3288;841;265;12.9;51.0;27.7;.;52.5;71.3;56.9;.;34.6;61.9;31.8
Waddinxveen;19766;GM0627;2021JJ00;1097;2.38;461;63.2;36.7;0.0;;;282;;;;;;;;;;;
Waddinxveen;19767;GM0627;2022JJ00;1129;2.40;470;;;;;;318;;;;;;;;;;;
Wageningen;19768;GM0289;1995JJ00;1064;1.83;381;.;.;.;.;.;.;;;;;;;;;;;
Wageningen;19769;GM0289;1996JJ00;1068;1.85;390;.;.;.;.;.;.;;;;;;;;;;;
Wageningen;19770;GM0289;1997JJ00;1077;1.86;394;.;.;.;1017;428;76;;;;;;;;;;;
Wageningen;19771;GM0289;1998JJ00;1071;1.87;397;.;.;.;1031;459;77;;;;;;;;;;;
Wageningen;19772;GM0289;1999JJ00;1087;1.85;400;.;.;.;1038;491;76;;;;;;;;;;;
Wageningen;19773;GM0289;2000JJ00;1091;1.84;402;.;.;.;1057;474;73;;;;;;;;;;;
Wageningen;19774;GM0289;2001JJ00;1103;1.82;407;.;.;.;1928;646;134;;;;;;;;;;;
Wageningen;19775;GM0289;2002JJ00;1109;1.81;407;.;.;.;1930;650;141;;;;;;;;;;;
Wageningen;19776;GM0289;2003JJ00;1141;1.79;414;.;.;.;1966;654;142;;;;;;;;;;;
Wageningen;19777;GM0289;2004JJ00;1151;1.78;415;.;.;.;1979;661;143;;;;;;;;;;;
Wageningen;19778;GM0289;2005JJ00;1154;1.78;415;.;.;.;2785;734;201;;;;;;;;;;;
Wageningen;19779;GM0289;2006JJ00;1159;1.77;418;48.3;48.0;3.7;2805;743;202;;;;;;;;;;;
Wageningen;19780;GM0289;2007JJ00;1171;1.75;417;49.0;47.2;3.8;2906;876;228;;;;;;;;;;;
Wageningen;19781;GM0289;2008JJ00;1188;1.74;426;50.1;46.1;3.8;3195;886;246;16.0;;;;;;;;;;
Wageningen;19782;GM0289;2009JJ00;1205;1.73;429;50.6;48.5;0.8;3356;924;252;16.2;;;;;;;;;;
Wageningen;19783;GM0289;2010JJ00;1227;1.72;436;51.5;47.7;0.9;3516;938;262;16.2;;;;;;;;;;
Wageningen;19784;GM0289;2011JJ00;1202;1.75;443;51.2;48.0;0.8;3543;929;261;17.8;36.0;21.6;29.3;42.6;54.5;38.3;55.4;28.3;48.6;23.9
Wageningen;19785;GM0289;2012JJ00;1215;1.73;475;46.4;48.6;5.0;3525;945;258;17.0;36.3;21.8;29.3;43.5;55.0;38.7;55.1;28.7;49.3;23.8
Wageningen;19786;GM0289;2013JJ00;1228;1.74;610;37.5;55.0;7.6;3530;930;253;16.8;36.8;22.1;30.4;43.2;56.8;39.6;53.3;29.3;50.2;23.8
Wageningen;19787;GM0289;2014JJ00;1228;1.74;631;36.3;57.8;6.0;3415;949;244;17.4;38.3;22.7;31.0;45.5;59.6;40.6;64.2;29.7;53.0;24.2
Wageningen;19788;GM0289;2015JJ00;1240;1.73;641;35.8;58.4;5.8;3389;881;237;17.9;37.6;22.8;31.8;43.9;58.2;41.2;52.8;28.7;51.4;24.3
Wageningen;19789;GM0289;2016JJ00;1244;1.73;646;35.9;58.3;5.8;3392;899;234;17.8;39.8;23.4;33.6;45.7;64.9;43.0;59.5;31.1;55.2;24.9
Wageningen;19790;GM0289;2017JJ00;1264;1.70;553;41.8;56.5;1.6;3422;857;220;18.4;39.7;23.4;33.6;47.1;63.7;43.2;58.8;30.9;55.3;24.9
Wageningen;19791;GM0289;2018JJ00;1263;1.71;565;41.6;57.1;1.3;3536;843;231;18.5;40.8;23.7;34.3;48.6;66.4;43.8;61.8;31.7;56.9;25.6
Wageningen;19792;GM0289;2019JJ00;1275;1.71;575;42.8;57.1;0.1;3880;600;227;19.9;43.4;24.8;36.6;51.8;71.4;45.4;73.0;34.1;61.1;26.6
Wageningen;19793;GM0289;2020JJ00;1304;1.71;583;42.8;57.1;0.1;4271;890;243;20.2;44.4;25.7;.;54.0;71.8;47.5;.;34.4;62.4;27.8
Wageningen;19794;GM0289;2021JJ00;1303;1.71;595;41.7;58.2;0.1;;;257;;;;;;;;;;;
Wageningen;19795;GM0289;2022JJ00;1313;1.71;603;;;;;;292;;;;;;;;;;;
Wassenaar;19880;GM0629;1995JJ00;509;2.30;223;.;.;.;.;.;.;;;;;;;;;;;
Wassenaar;19881;GM0629;1996JJ00;508;2.30;223;.;.;.;.;.;.;;;;;;;;;;;
Wassenaar;19882;GM0629;1997JJ00;516;2.28;224;.;.;.;1965;309;177;;;;;;;;;;;
Wassenaar;19883;GM0629;1998JJ00;515;2.29;224;.;.;.;1952;342;177;;;;;;;;;;;
Wassenaar;19884;GM0629;1999JJ00;513;2.29;225;.;.;.;1975;343;178;;;;;;;;;;;
Wassenaar;19885;GM0629;2000JJ00;512;2.30;227;.;.;.;1996;337;179;;;;;;;;;;;
Wassenaar;19886;GM0629;2001JJ00;512;2.30;227;.;.;.;3586;446;323;;;;;;;;;;;
Wassenaar;19887;GM0629;2002JJ00;508;2.28;228;.;.;.;3570;442;322;;;;;;;;;;;
Wassenaar;19888;GM0629;2003JJ00;505;2.27;228;.;.;.;3566;447;323;;;;;;;;;;;
Wassenaar;19889;GM0629;2004JJ00;502;2.26;228;.;.;.;3658;460;323;;;;;;;;;;;
Wassenaar;19890;GM0629;2005JJ00;503;2.26;229;.;.;.;5785;573;512;;;;;;;;;;;
Wassenaar;19891;GM0629;2006JJ00;501;2.26;230;50.9;43.6;5.5;5814;572;503;;;;;;;;;;;
Wassenaar;19892;GM0629;2007JJ00;501;2.25;232;50.2;43.1;6.7;6097;571;521;;;;;;;;;;;
Wassenaar;19893;GM0629;2008JJ00;504;2.25;234;50.6;43.5;5.8;6477;590;552;7.5;;;;;;;;;;
Wassenaar;19894;GM0629;2009JJ00;508;2.25;235;51.1;48.1;0.8;6753;637;568;7.5;;;;;;;;;;
Wassenaar;19895;GM0629;2010JJ00;507;2.24;237;51.4;48.2;0.4;6477;617;562;8.2;;;;;;;;;;
Wassenaar;19896;GM0629;2011JJ00;507;2.23;238;46.6;52.2;1.3;6295;644;550;8.4;62.8;32.1;40.7;67.4;99.1;71.5;94.0;46.8;82.2;37.6
Wassenaar;19897;GM0629;2012JJ00;506;2.24;237;53.9;44.9;1.3;6417;639;536;8.1;64.8;33.5;36.0;72.3;99.9;73.4;96.8;48.9;85.3;37.9
Wassenaar;19898;GM0629;2013JJ00;504;2.23;238;53.4;45.4;1.2;6163;618;514;7.2;62.5;34.6;38.2;68.4;93.8;73.0;91.6;45.8;80.8;38.3
Wassenaar;19899;GM0629;2014JJ00;504;2.22;239;53.5;44.9;1.5;5775;579;482;7.3;71.7;36.0;44.5;82.8;107.9;79.8;121.0;52.9;94.7;41.3
Wassenaar;19900;GM0629;2015JJ00;505;2.22;239;54.3;44.9;0.8;5427;571;461;7.3;66.8;32.2;46.6;75.0;103.9;84.0;86.9;46.8;84.4;43.7
Wassenaar;19901;GM0629;2016JJ00;506;2.23;239;55.0;44.2;0.8;5610;568;476;7.3;70.4;35.9;39.4;77.8;111.1;84.8;105.4;48.6;89.9;44.2
Wassenaar;19902;GM0629;2017JJ00;509;2.24;239;54.7;44.6;0.7;5824;551;484;7.4;75.9;39.2;40.5;85.4;117.7;85.7;121.5;55.9;100.5;42.2
Wassenaar;19903;GM0629;2018JJ00;510;2.24;238;55.0;44.1;0.9;6272;554;523;7.3;74.5;40.5;41.4;78.6;118.1;86.8;120.6;51.6;98.2;41.0
Wassenaar;19904;GM0629;2019JJ00;513;2.24;239;56.1;42.8;1.1;6961;591;566;7.4;89.0;43.8;48.7;97.7;140.4;95.1;165.0;63.3;121.0;43.7
Wassenaar;19905;GM0629;2020JJ00;515;2.24;239;56.4;42.5;1.1;7298;609;603;6.9;83.4;38.1;.;93.0;131.7;92.7;.;59.4;112.3;42.0
Wassenaar;19906;GM0629;2021JJ00;527;2.19;240;56.7;43.0;0.3;;;624;;;;;;;;;;;
Wassenaar;19907;GM0629;2022JJ00;530;2.22;240;;;;;;648;;;;;;;;;;;
Waterland;19936;GM0852;1995JJ00;343;2.57;130;.;.;.;.;.;.;;;;;;;;;;;
Waterland;19937;GM0852;1996JJ00;342;2.56;130;.;.;.;.;.;.;;;;;;;;;;;
Waterland;19938;GM0852;1997JJ00;342;2.54;130;.;.;.;627;131;96;;;;;;;;;;;
Waterland;19939;GM0852;1998JJ00;338;2.53;130;.;.;.;631;133;96;;;;;;;;;;;
Waterland;19940;GM0852;1999JJ00;334;2.51;130;.;.;.;636;136;97;;;;;;;;;;;
Waterland;19941;GM0852;2000JJ00;333;2.50;130;.;.;.;640;138;97;;;;;;;;;;;
Waterland;19942;GM0852;2001JJ00;330;2.49;130;.;.;.;1187;156;171;;;;;;;;;;;
Waterland;19943;GM0852;2002JJ00;329;2.47;131;.;.;.;1201;161;170;;;;;;;;;;;
Waterland;19944;GM0852;2003JJ00;329;2.45;132;.;.;.;1211;168;171;;;;;;;;;;;
Waterland;19945;GM0852;2004JJ00;331;2.42;133;.;.;.;1217;172;172;;;;;;;;;;;
Waterland;19946;GM0852;2005JJ00;333;2.42;135;.;.;.;1717;179;249;;;;;;;;;;;
Waterland;19947;GM0852;2006JJ00;331;2.42;135;64.3;32.8;3.0;1795;179;253;;;;;;;;;;;
Waterland;19948;GM0852;2007JJ00;330;2.41;136;64.0;31.8;4.2;1982;183;283;;;;;;;;;;;
Waterland;19949;GM0852;2008JJ00;327;2.40;136;64.3;31.6;4.1;2167;184;306;3.0;;;;;;;;;;
Waterland;19950;GM0852;2009JJ00;325;2.39;135;65.6;33.4;1.0;2246;197;316;2.9;;;;;;;;;;
Waterland;19951;GM0852;2010JJ00;327;2.38;136;64.9;33.9;1.1;2252;190;315;3.2;;;;;;;;;;
Waterland;19952;GM0852;2011JJ00;329;2.36;136;64.7;34.5;0.8;2177;190;304;3.1;45.2;24.7;35.2;44.7;64.3;51.0;66.4;30.8;53.0;27.9
Waterland;19953;GM0852;2012JJ00;326;2.35;135;66.2;32.5;1.2;2188;196;300;3.2;45.8;25.7;37.0;44.9;65.5;51.0;67.4;32.3;53.8;28.3
Waterland;19954;GM0852;2013JJ00;328;2.32;135;66.4;32.4;1.2;2091;191;286;3.2;45.9;25.7;37.3;45.2;66.4;52.7;64.3;31.8;54.1;28.1
Waterland;19955;GM0852;2014JJ00;329;2.31;136;66.5;32.3;1.2;1984;182;268;3.2;48.3;26.6;39.6;48.4;70.1;53.7;73.6;34.3;57.5;28.5
Waterland;19956;GM0852;2015JJ00;329;2.30;139;66.3;32.4;1.2;1940;179;260;3.2;47.4;26.0;38.0;46.7;70.0;54.7;66.1;33.4;56.1;28.2
Waterland;19957;GM0852;2016JJ00;332;2.31;140;66.7;32.2;1.1;1996;176;267;3.0;49.5;27.1;40.6;48.5;72.7;56.5;73.4;34.0;58.6;29.1
Waterland;19958;GM0852;2017JJ00;332;2.30;139;67.1;32.5;0.4;2177;172;283;3.2;51.4;27.2;41.9;51.5;75.8;57.5;74.0;37.6;60.9;30.4
Waterland;19959;GM0852;2018JJ00;331;2.30;139;68.4;31.1;0.5;2329;167;302;3.3;52.7;28.3;43.0;49.9;81.1;59.4;83.4;35.6;62.6;30.5
Waterland;19960;GM0852;2019JJ00;332;2.30;140;69.3;30.6;0.1;2604;173;339;3.5;57.3;30.6;46.1;54.6;86.8;62.2;97.2;39.1;68.3;31.9
Waterland;19961;GM0852;2020JJ00;334;2.29;140;69.2;30.7;0.1;2799;176;365;3.4;57.1;.;.;.;.;64.9;.;38.9;68.2;.
Waterland;19962;GM0852;2021JJ00;332;2.28;142;69.5;30.5;0.1;;;382;;;;;;;;;;;
Waterland;19963;GM0852;2022JJ00;334;2.27;143;;;;;;412;;;;;;;;;;;
Weert;19992;GM0988;1995JJ00;449;2.47;177;.;.;.;.;.;.;;;;;;;;;;;
Weert;19993;GM0988;1996JJ00;453;2.46;180;.;.;.;.;.;.;;;;;;;;;;;
Weert;19994;GM0988;1997JJ00;457;2.44;184;.;.;.;1453;539;87;;;;;;;;;;;
Weert;19995;GM0988;1998JJ00;454;2.49;183;.;.;.;1647;586;88;;;;;;;;;;;
Weert;19996;GM0988;1999JJ00;456;2.45;185;.;.;.;1689;599;89;;;;;;;;;;;
Weert;19997;GM0988;2000JJ00;458;2.43;187;.;.;.;1718;641;89;;;;;;;;;;;
Weert;19998;GM0988;2001JJ00;460;2.42;188;.;.;.;2857;903;147;;;;;;;;;;;
Weert;19999;GM0988;2002JJ00;463;2.41;190;.;.;.;2921;919;148;;;;;;;;;;;
Weert;20000;GM0988;2003JJ00;466;2.39;192;.;.;.;2944;941;149;;;;;;;;;;;
Weert;20001;GM0988;2004JJ00;466;2.38;191;.;.;.;2974;962;150;;;;;;;;;;;
Weert;20002;GM0988;2005JJ00;465;2.37;193;.;.;.;4148;1095;209;;;;;;;;;;;
Weert;20003;GM0988;2006JJ00;465;2.35;194;63.2;33.6;3.2;4191;1104;210;;;;;;;;;;;
Weert;20004;GM0988;2007JJ00;464;2.34;196;63.2;33.5;3.3;4512;1110;223;;;;;;;;;;;
Weert;20005;GM0988;2008JJ00;462;2.32;198;64.4;33.0;2.6;4920;1204;241;28.2;;;;;;;;;;
Weert;20006;GM0988;2009JJ00;463;2.30;200;65.4;34.3;0.3;5070;1322;245;27.2;;;;;;;;;;
Weert;20007;GM0988;2010JJ00;464;2.28;202;65.4;34.2;0.3;5130;1392;248;27.6;;;;;;;;;;
Weert;20008;GM0988;2011JJ00;465;2.27;203;65.1;34.6;0.3;5046;1462;241;27.4;37.5;21.3;31.3;39.7;52.2;42.2;61.2;27.6;44.3;22.8
Weert;20009;GM0988;2012JJ00;466;2.26;204;67.9;31.6;0.6;4994;1489;237;26.4;37.7;21.4;31.4;40.0;52.7;42.6;61.7;27.8;44.6;22.7
Weert;20010;GM0988;2013JJ00;465;2.25;207;67.1;32.3;0.6;4837;1442;227;25.8;37.8;21.7;32.1;39.8;53.6;43.8;57.4;27.5;44.8;22.6
Weert;20011;GM0988;2014JJ00;466;2.23;214;65.1;32.8;2.1;4540;1393;211;24.9;39.4;22.4;32.9;41.8;56.4;44.9;66.8;28.5;47.0;23.2
Weert;20012;GM0988;2015JJ00;468;2.22;214;63.9;34.1;2.1;4468;1370;205;23.5;39.1;22.4;33.3;40.7;57.0;46.1;58.7;27.8;46.7;23.1
Weert;20013;GM0988;2016JJ00;470;2.21;216;63.6;34.2;2.1;4497;1306;203;23.1;40.7;23.6;34.0;42.3;59.9;47.6;62.9;29.2;48.7;24.3
Weert;20014;GM0988;2017JJ00;475;2.20;215;64.3;34.5;1.2;4598;1254;206;25.2;41.6;23.7;35.3;44.2;61.0;48.1;66.0;30.1;50.1;24.3
Weert;20015;GM0988;2018JJ00;478;2.19;217;65.0;33.6;1.3;4862;1361;219;25.0;42.7;24.2;36.4;44.8;63.8;49.2;71.1;30.0;51.5;24.7
Weert;20016;GM0988;2019JJ00;478;2.18;218;66.2;33.1;0.6;5344;1265;240;25.5;46.9;26.2;39.2;51.3;69.2;51.4;99.9;32.3;57.3;25.6
Weert;20017;GM0988;2020JJ00;480;2.16;220;66.1;33.3;0.6;5741;1270;256;25.2;46.9;26.4;.;50.0;71.5;53.3;.;32.6;57.0;26.7
Weert;20018;GM0988;2021JJ00;479;2.15;223;65.5;34.1;0.4;;;265;;;;;;;;;;;
Weert;20019;GM0988;2022JJ00;483;2.13;224;;;;;;275;;;;;;;;;;;
Weesp;20020;GM0457;1995JJ00;872;2.23;372;.;.;.;.;.;.;;;;;;;;;;;
Weesp;20021;GM0457;1996JJ00;873;2.20;376;.;.;.;.;.;.;;;;;;;;;;;
Weesp;20022;GM0457;1997JJ00;870;2.19;377;.;.;.;626;327;79;;;;;;;;;;;
Weesp;20023;GM0457;1998JJ00;869;2.18;383;.;.;.;637;348;81;;;;;;;;;;;
Weesp;20024;GM0457;1999JJ00;880;2.15;389;.;.;.;655;342;82;;;;;;;;;;;
Weesp;20025;GM0457;2000JJ00;875;2.15;390;.;.;.;665;346;83;;;;;;;;;;;
Weesp;20026;GM0457;2001JJ00;874;2.14;390;.;.;.;1061;444;131;;;;;;;;;;;
Weesp;20027;GM0457;2002JJ00;867;2.13;390;.;.;.;1063;449;132;;;;;;;;;;;
Weesp;20028;GM0457;2003JJ00;869;2.13;394;.;.;.;1067;451;132;;;;;;;;;;;
Weesp;20029;GM0457;2004JJ00;867;2.12;394;.;.;.;1069;457;132;;;;;;;;;;;
Weesp;20030;GM0457;2005JJ00;859;2.12;395;.;.;.;1680;508;206;;;;;;;;;;;
Weesp;20031;GM0457;2006JJ00;853;2.11;400;48.4;47.6;4.0;1692;512;206;;;;;;;;;;;
Weesp;20032;GM0457;2007JJ00;854;2.10;401;50.4;46.0;3.6;1786;533;219;;;;;;;;;;;
Weesp;20033;GM0457;2008JJ00;855;2.11;398;51.2;45.7;3.1;1944;569;237;9.8;;;;;;;;;;
Weesp;20034;GM0457;2009JJ00;856;2.09;402;52.2;47.7;0.1;2064;585;246;9.2;;;;;;;;;;
Weesp;20035;GM0457;2010JJ00;859;2.09;404;51.7;48.1;0.2;2134;606;254;9.0;;;;;;;;;;
Weesp;20036;GM0457;2011JJ00;877;2.09;410;52.0;47.9;0.1;2102;603;250;8.2;37.9;23.0;31.7;42.2;56.9;42.6;55.6;26.2;48.0;26.0
Weesp;20037;GM0457;2012JJ00;879;2.08;409;52.6;47.3;0.1;2036;584;242;8.4;38.2;23.3;31.8;43.4;56.9;42.6;55.7;27.3;48.4;25.9
Weesp;20038;GM0457;2013JJ00;885;2.09;411;52.8;47.1;0.1;1990;560;233;8.2;38.4;23.5;32.2;42.7;57.7;44.0;53.0;27.0;48.9;25.8
Weesp;20039;GM0457;2014JJ00;886;2.09;423;51.4;47.3;1.3;1895;506;224;9.0;41.0;24.8;33.2;45.9;62.2;45.9;62.9;29.1;52.7;26.8
Weesp;20040;GM0457;2015JJ00;895;2.09;425;52.2;46.4;1.3;1873;482;221;9.6;40.4;24.7;33.3;44.9;61.4;46.6;55.5;28.0;51.9;26.5
Weesp;20041;GM0457;2016JJ00;815;2.10;379;53.8;44.7;1.4;1906;450;221;9.4;42.3;25.3;35.1;46.8;64.8;49.3;57.3;28.9;54.3;27.3
Weesp;20042;GM0457;2017JJ00;822;2.11;384;53.3;44.6;2.1;1992;463;228;9.3;43.7;25.6;36.5;48.3;67.8;50.3;63.1;29.8;56.3;28.1
Weesp;20043;GM0457;2018JJ00;840;2.11;393;54.0;44.2;1.8;2231;448;253;9.1;45.9;26.2;37.5;49.7;73.5;52.0;73.1;29.9;59.8;28.1
Weesp;20044;GM0457;2019JJ00;848;2.11;395;55.0;44.6;0.5;2582;486;289;9.1;49.1;27.0;41.3;54.1;78.7;54.6;80.0;32.5;64.3;29.7
Weesp;20045;GM0457;2020JJ00;866;2.12;404;55.3;44.3;0.5;3153;459;347;8.8;51.3;28.4;.;56.3;.;58.1;.;36.5;67.0;31.1
Weesp;20046;GM0457;2021JJ00;897;2.15;412;55.6;44.1;0.2;;;372;;;;;;;;;;;
Weesp;20047;GM0457;2022JJ00;914;2.16;419;;;;;;.;;;;;;;;;;;
West Betuwe;20132;GM1960;1995JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20133;GM1960;1996JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20134;GM1960;1997JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20135;GM1960;1998JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20136;GM1960;1999JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20137;GM1960;2000JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20138;GM1960;2001JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20139;GM1960;2002JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20140;GM1960;2003JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20141;GM1960;2004JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20142;GM1960;2005JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20143;GM1960;2006JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20144;GM1960;2007JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20145;GM1960;2008JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20146;GM1960;2009JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20147;GM1960;2010JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20148;GM1960;2011JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20149;GM1960;2012JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20150;GM1960;2013JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20151;GM1960;2014JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20152;GM1960;2015JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20153;GM1960;2016JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20154;GM1960;2017JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20155;GM1960;2018JJ00;;;;;;;;;;;;;;;;;;;;
West Betuwe;20156;GM1960;2019JJ00;235;2.47;96;71.2;27.6;1.3;5061;1003;284;25.8;55.2;28.6;42.9;53.8;77.6;56.9;93.9;36.4;65.3;29.6
West Betuwe;20157;GM1960;2020JJ00;237;2.46;97;71.6;27.3;1.1;5736;1272;.;25.9;56.2;28.5;.;54.3;80.0;59.4;.;36.5;66.1;31.2
West Betuwe;20158;GM1960;2021JJ00;238;2.45;97;71.8;28.0;0.2;;;325;;;;;;;;;;;
West Betuwe;20159;GM1960;2022JJ00;241;2.44;98;;;;;;353;;;;;;;;;;;
