;Perioden_Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;GemiddeldeBevolking_2;RegioS_Title;Bevolkingsdichtheid_57;Woningdichtheid_93;Woningen_97;Jaar;Hypotheekrente
382;2011;243583.0;156580.0;Apeldoorn;460.0;195.0;16844;2011;4.22
383;2012;230535.0;157138.0;Apeldoorn;462.0;200.0;16438;2012;3.65
384;2013;204898.0;157430.0;Apeldoorn;463.0;201.0;15571;2013;3.51
385;2014;214203.0;157822.0;Apeldoorn;464.0;205.0;14498;2014;3.1
386;2015;219569.0;158562.0;Apeldoorn;465.0;205.0;14184;2015;2.28
387;2016;227978.0;159536.0;Apeldoorn;468.0;208.0;14397;2016;1.62
388;2017;252463.0;160601.5;Apeldoorn;471.0;209.0;14821;2017;2.23
389;2018;275434.0;161800.5;Apeldoorn;474.0;210.0;16004;2018;1.68
390;2019;287155.0;163131.5;Apeldoorn;478.0;213.0;17661;2019;1.94
391;2012;181144.0;7488.5;Ten Boer;;;;2012;3.65
392;2020;316006.0;164299.5;Apeldoorn;482.0;215.0;19084;2020;1.88
393;2016;242023.0;25461.0;Dongen;867.0;368.0;2371;2016;1.62
394;2021;379364.0;165196.0;Apeldoorn;485.0;218.0;;2021;1.43
395;1995;118892.0;5896.5;Aarle-Rixtel;;;;1995;7.12
396;2010;167311.0;12061.0;Appingedam;;;;2010;4.52
397;1996;110107.0;5897.5;Aarle-Rixtel;;;;1996;6.25
398;2011;171155.0;12071.5;Appingedam;;;;2011;4.22
399;1997;;;Aarle-Rixtel;;;;1997;5.82
400;2012;151738.0;12053.0;Appingedam;;;;2012;3.65
401;1998;;;Aarle-Rixtel;;;;1998;5.56
402;2014;156542.0;7465.5;Ten Boer;;;;2014;3.1
403;2013;141286.0;12058.5;Appingedam;;;;2013;3.51
404;1999;;;Aarle-Rixtel;;;;1999;5.14
405;2014;146861.0;12037.5;Appingedam;;;;2014;3.1
406;2000;;;Aarle-Rixtel;;;;2000;5.88
407;2021;297820.0;15846.0;Beek (L.);755.0;356.0;;2021;1.43
408;2001;;;Aarle-Rixtel;;;;2001;5.88
409;2016;339691.0;14964.5;Bunnik;400.0;170.0;1710;2016;1.62
410;2016;164504.0;11986.0;Appingedam;;;;2016;1.62
411;2002;;;Aarle-Rixtel;;;;2002;5.33
412;2017;174924.0;11886.0;Appingedam;;;;2017;2.23
413;2003;;;Aarle-Rixtel;;;;2003;3.85
414;2018;192439.0;11761.0;Appingedam;;;;2018;1.68
415;2004;;;Aarle-Rixtel;;;;2004;4.15
416;2019;194795.0;11681.5;Appingedam;;;;2019;1.94
417;2005;;;Aarle-Rixtel;;;;2005;3.2
418;2020;204754.0;11569.0;Appingedam;;;;2020;1.88
419;2021;401056.0;22172.0;Bunschoten;725.0;281.0;;2021;1.43
420;2006;;;Aarle-Rixtel;;;;2006;3.7
421;2021;;;Appingedam;;;;2021;1.43
422;2007;;;Aarle-Rixtel;;;;2007;3.84
423;2010;204498.0;147544.0;Arnhem;1501.0;695.0;13873;2010;4.52
424;2008;;;Aarle-Rixtel;;;;2008;5.34
425;2011;212747.0;148670.5;Arnhem;1511.0;695.0;13328;2011;4.22
426;2009;;;Aarle-Rixtel;;;;2009;4.86
427;2012;205702.0;149549.0;Arnhem;1523.0;710.0;13247;2012;3.65
428;2010;;;Aarle-Rixtel;;;;2010;4.52
429;2013;189517.0;150325.0;Arnhem;1529.0;720.0;12804;2013;3.51
430;2011;;;Aarle-Rixtel;;;;2011;4.22
431;2014;190551.0;151558.0;Arnhem;1540.0;726.0;12206;2014;3.1
432;2012;;;Aarle-Rixtel;;;;2012;3.65
433;2015;199528.0;153055.5;Arnhem;1555.0;735.0;12042;2015;2.28
434;2013;;;Aarle-Rixtel;;;;2013;3.51
435;2016;205816.0;154758.5;Arnhem;1571.0;743.0;12174;2016;1.62
436;2014;;;Aarle-Rixtel;;;;2014;3.1
437;2017;221424.0;156461.0;Arnhem;1590.0;752.0;12638;2017;2.23
438;2015;;;Aarle-Rixtel;;;;2015;2.28
439;2016;266280.0;6634.0;Baarle-Nassau;87.0;36.0;712;2016;1.62
440;2018;249290.0;158244.0;Arnhem;1607.0;761.0;13552;2018;1.68
441;2014;174753.0;10467.5;Bedum;;;;2014;3.1
442;2016;;;Aarle-Rixtel;;;;2016;1.62
443;2015;244359.0;28856.5;Best;838.0;348.0;3015;2015;2.28
444;2019;260635.0;160306.5;Arnhem;1628.0;773.0;15052;2019;1.94
445;2017;;;Aarle-Rixtel;;;;2017;2.23
446;2020;279571.0;161886.0;Arnhem;1649.0;784.0;16299;2020;1.88
447;2018;;;Aarle-Rixtel;;;;2018;1.68
448;2021;344738.0;163156.0;Arnhem;1660.0;796.0;;2021;1.43
449;2019;;;Aarle-Rixtel;;;;2019;1.94
450;2010;186206.0;67017.0;Assen;816.0;361.0;5344;2010;4.52
451;2020;;;Aarle-Rixtel;;;;2020;1.88
452;2011;182993.0;67192.5;Assen;820.0;362.0;5338;2011;4.22
453;2015;248750.0;20735.0;Bunschoten;678.0;262.0;1840;2015;2.28
454;2021;;;Aarle-Rixtel;;;;2021;1.43
455;2012;182530.0;67206.0;Assen;820.0;364.0;5267;2012;3.65
456;2013;172090.0;67197.0;Assen;821.0;369.0;5100;2013;3.51
457;2014;175497.0;67177.5;Assen;821.0;373.0;4885;2014;3.1
458;2015;183838.0;67113.0;Assen;820.0;375.0;4789;2015;2.28
459;2016;190911.0;67306.0;Assen;819.0;375.0;4855;2016;1.62
460;2017;199135.0;67629.5;Assen;825.0;379.0;4637;2017;2.23
461;2018;213612.0;67835.5;Assen;827.0;384.0;5324;2018;1.68
462;2016;271229.0;29078.0;Best;845.0;351.0;3084;2016;1.62
463;2019;228658.0;68281.0;Assen;830.0;386.0;5740;2019;1.94
464;2020;364533.0;30102.0;Best;874.0;370.0;3852;2020;1.88
465;2020;250572.0;68717.5;Assen;838.0;393.0;6186;2020;1.88
466;1995;174475.0;8019.5;Abcoude;;;;1995;7.12
467;2021;301082.0;68907.5;Assen;841.0;397.0;;2021;1.43
468;1996;161604.0;8034.0;Abcoude;;;;1996;6.25
469;2010;292281.0;16315.5;Asten;233.0;93.0;2023;2010;4.52
470;2017;195019.0;15923.0;Beek (L.);758.0;352.0;1385;2017;2.23
471;1997;205076.0;8238.5;Abcoude;;;;1997;5.82
472;2016;196107.0;13396.5;Beesel;477.0;209.0;1095;2016;1.62
473;2011;293181.0;16350.0;Asten;232.0;94.0;1966;2011;4.22
474;2020;304572.0;41744.5;Beverwijk;2262.0;1054.0;4660;2020;1.88
475;1998;202595.0;8472.5;Abcoude;;;;1998;5.56
476;2021;335751.0;41973.5;Beverwijk;2275.0;1060.0;;2021;1.43
477;2012;245317.0;16398.0;Asten;234.0;90.0;1923;2012;3.65
478;2017;282739.0;30663.5;Boxtel;481.0;209.0;3106;2017;2.23
479;1999;284734.0;8508.5;Abcoude;;;;1999;5.14
480;2017;156069.0;28299.5;Brunssum;1648.0;841.0;1982;2017;2.23
481;2013;249721.0;16416.0;Asten;234.0;92.0;1870;2013;3.51
482;2019;326403.0;21721.0;Bunschoten;710.0;277.0;2423;2019;1.94
483;2000;348015.0;8484.5;Abcoude;;;;2000;5.88
484;2013;219334.0;34345.0;Castricum;695.0;306.0;4146;2013;3.51
485;2014;247823.0;16499.5;Asten;234.0;95.0;1795;2014;3.1
486;2018;253265.0;24921.0;Cuijk;;;;2018;1.68
487;2001;370588.0;8505.5;Abcoude;;;;2001;5.88
488;2013;216849.0;25574.0;Diemen;2103.0;992.0;2616;2013;3.51
489;2015;264697.0;16569.5;Asten;236.0;95.0;1702;2015;2.28
490;2021;465713.0;31578.0;Diemen;2612.0;1290.0;;2021;1.43
491;2002;399958.0;8559.5;Abcoude;;;;2002;5.33
492;2017;234145.0;25418.0;Duiven;749.0;314.0;2136;2017;2.23
493;2016;268162.0;16647.0;Asten;236.0;96.0;1713;2016;1.62
494;2003;351704.0;8609.5;Abcoude;;;;2003;3.85
495;2017;292594.0;16716.5;Asten;238.0;96.0;1764;2017;2.23
496;2004;366841.0;8613.5;Abcoude;;;;2004;4.15
497;2018;290117.0;16714.5;Asten;238.0;97.0;1744;2018;1.68
498;2005;424482.0;8636.5;Abcoude;;;;2005;3.2
499;2019;334156.0;16715.5;Asten;238.0;98.0;1936;2019;1.94
500;2006;449208.0;8660.5;Abcoude;;;;2006;3.7
501;2020;342335.0;16769.0;Asten;238.0;98.0;2107;2020;1.88
502;2007;518993.0;8669.5;Abcoude;;;;2007;3.84
503;2021;379682.0;16942.5;Asten;240.0;101.0;;2021;1.43
504;2008;520749.0;8684.0;Abcoude;;;;2008;5.34
505;2010;268023.0;6703.5;Baarle-Nassau;88.0;33.0;834;2010;4.52
506;2009;454085.0;8722.0;Abcoude;;;;2009;4.86
507;2011;292993.0;6713.0;Baarle-Nassau;88.0;33.0;808;2011;4.22
508;2012;263403.0;6710.5;Baarle-Nassau;88.0;35.0;790;2012;3.65
509;2014;251776.0;6605.5;Baarle-Nassau;87.0;36.0;715;2014;3.1
510;2015;254242.0;6605.0;Baarle-Nassau;87.0;36.0;699;2015;2.28
511;2017;274709.0;6728.0;Baarle-Nassau;87.0;36.0;741;2017;2.23
512;2018;299212.0;6823.0;Baarle-Nassau;89.0;37.0;779;2018;1.68
513;2019;334058.0;6853.0;Baarle-Nassau;90.0;37.0;808;2019;1.94
514;2020;314453.0;6879.0;Baarle-Nassau;90.0;38.0;866;2020;1.88
515;2021;366251.0;6915.0;Baarle-Nassau;91.0;38.0;;2021;1.43
516;2010;339479.0;24348.0;Baarn;747.0;328.0;3716;2010;4.52
517;2011;356297.0;24365.5;Baarn;749.0;329.0;3647;2011;4.22
518;2012;308279.0;24314.5;Baarn;749.0;340.0;3537;2012;3.65
519;2013;332346.0;24295.5;Baarn;747.0;345.0;3338;2013;3.51
520;2014;321127.0;24360.0;Baarn;748.0;352.0;3181;2014;3.1
521;2015;297817.0;24463.5;Baarn;751.0;356.0;3059;2015;2.28
522;2017;364285.0;24579.5;Baarn;754.0;359.0;3233;2017;2.23
523;2018;384315.0;24698.5;Baarn;757.0;355.0;3420;2018;1.68
524;2013;195273.0;13652.5;Beesel;487.0;211.0;1165;2013;3.51
525;1995;61727.0;27979.5;Achtkarspelen;272.0;100.0;.;1995;7.12
526;2017;224475.0;40893.0;Beverwijk;2223.0;1043.0;3462;2017;2.23
527;2020;473873.0;24830.0;Baarn;764.0;359.0;4053;2020;1.88
528;2015;246872.0;30371.5;Boxtel;476.0;207.0;3048;2015;2.28
529;1996;73472.0;28014.0;Achtkarspelen;272.0;101.0;.;1996;6.25
530;2013;345015.0;32631.0;Bussum;;;;2013;3.51
531;2021;529145.0;24834.0;Baarn;762.0;360.0;;2021;1.43
532;2015;130887.0;25238.5;Delfzijl;;;;2015;2.28
533;1997;80563.0;28062.5;Achtkarspelen;273.0;103.0;606;1997;5.82
534;2014;209928.0;19272.0;Drechterland;326.0;136.0;1790;2014;3.1
535;2010;266941.0;46640.0;Barendrecht;2346.0;923.0;5149;2010;4.52
536;2017;251976.0;18632.0;Druten;492.0;207.0;1646;2017;2.23
537;1998;95810.0;28066.0;Achtkarspelen;273.0;104.0;622;1998;5.56
538;2018;265559.0;18749.0;Druten;497.0;212.0;1718;2018;1.68
539;2011;276421.0;46942.0;Barendrecht;2361.0;926.0;5012;2011;4.22
540;2019;285068.0;18861.5;Druten;499.0;214.0;1850;2019;1.94
541;1999;109922.0;28029.0;Achtkarspelen;273.0;105.0;643;1999;5.14
542;2012;262311.0;47212.0;Barendrecht;2373.0;929.0;4939;2012;3.65
543;2000;133915.0;28012.0;Achtkarspelen;273.0;106.0;647;2000;5.88
544;2013;258369.0;47374.0;Barendrecht;2379.0;942.0;4775;2013;3.51
545;2001;153585.0;28029.0;Achtkarspelen;273.0;106.0;1055;2001;5.88
546;2014;251425.0;47449.0;Barendrecht;2380.0;945.0;4575;2014;3.1
547;2002;153570.0;28073.5;Achtkarspelen;273.0;107.0;1066;2002;5.33
548;2015;257575.0;47691.0;Barendrecht;2387.0;948.0;4450;2015;2.28
549;2003;159611.0;28129.0;Achtkarspelen;274.0;108.0;1077;2003;3.85
550;2016;269159.0;48102.5;Barendrecht;2412.0;953.0;4556;2016;1.62
551;2004;176705.0;28145.0;Achtkarspelen;274.0;108.0;1082;2004;4.15
552;2017;294183.0;48410.5;Barendrecht;2436.0;964.0;4708;2017;2.23
553;2005;182002.0;28178.5;Achtkarspelen;274.0;109.0;1661;2005;3.2
554;2018;336402.0;48575.0;Barendrecht;2455.0;972.0;5009;2018;1.68
555;2006;201098.0;28183.0;Achtkarspelen;275.0;110.0;1684;2006;3.7
556;2019;352460.0;48693.5;Barendrecht;2465.0;975.0;5534;2019;1.94
557;2007;199191.0;28115.5;Achtkarspelen;274.0;110.0;1978;2007;3.84
558;2020;376908.0;48678.5;Barendrecht;2467.0;983.0;6121;2020;1.88
559;2008;214001.0;28113.5;Achtkarspelen;274.0;111.0;2179;2008;5.34
560;2021;433258.0;48678.5;Barendrecht;2463.0;984.0;;2021;1.43
561;2009;183043.0;28113.5;Achtkarspelen;274.0;112.0;2256;2009;4.86
562;2010;309841.0;52758.0;Barneveld;298.0;105.0;6027;2010;4.52
563;2011;290602.0;53273.5;Barneveld;301.0;107.0;5991;2011;4.22
564;2012;283522.0;53636.0;Barneveld;304.0;112.0;5908;2012;3.65
565;2013;258912.0;53946.0;Barneveld;305.0;113.0;5693;2013;3.51
566;2014;258411.0;54427.5;Barneveld;308.0;114.0;5482;2014;3.1
567;2015;266307.0;55072.0;Barneveld;311.0;117.0;5430;2015;2.28
568;2016;282871.0;55908.5;Barneveld;315.0;119.0;5561;2016;1.62
569;2017;312523.0;56857.5;Barneveld;320.0;121.0;5721;2017;2.23
570;2018;329980.0;57655.0;Barneveld;326.0;125.0;5906;2018;1.68
571;2019;359070.0;58526.5;Barneveld;330.0;126.0;6445;2019;1.94
572;2020;389922.0;59537.0;Barneveld;336.0;130.0;7111;2020;1.88
573;2021;451336.0;60288.0;Barneveld;341.0;132.0;;2021;1.43
574;2010;188139.0;10471.0;Bedum;;;;2010;4.52
575;2011;186653.0;10501.5;Bedum;;;;2011;4.22
576;2019;;;Bedum;;;;2019;1.94
577;2020;;;Bedum;;;;2020;1.88
578;2021;;;Bedum;;;;2021;1.43
579;2010;181157.0;16563.5;Beek (L.);790.0;351.0;1536;2010;4.52
580;2011;189860.0;16502.5;Beek (L.);787.0;351.0;1448;2011;4.22
581;2012;185433.0;16412.0;Beek (L.);783.0;350.0;1412;2012;3.65
582;2015;235866.0;12769.5;Cromstrijen;;;;2015;2.28
583;2018;226580.0;15912.0;Beek (L.);756.0;353.0;1419;2018;1.68
584;2017;209322.0;18923.0;Dantumadiel;223.0;95.0;1291;2017;2.23
585;2019;231409.0;15897.0;Beek (L.);757.0;356.0;1526;2019;1.94
586;2016;165522.0;23916.5;Dongeradeel;;;;2016;1.62
587;2018;282309.0;19518.5;Drechterland;330.0;139.0;1923;2018;1.68
588;2020;337315.0;19778.5;Drechterland;335.0;142.0;2283;2020;1.88
589;2010;;;Beekdaelen;;;;2010;4.52
590;2014;215454.0;18252.0;Druten;483.0;199.0;1661;2014;3.1
591;2011;;;Beekdaelen;;;;2011;4.22
592;1995;125204.0;4847.0;Akersloot;;;;1995;7.12
593;1996;131277.0;4828.5;Akersloot;;;;1996;6.25
594;2012;;;Beekdaelen;;;;2012;3.65
595;1997;137146.0;4841.5;Akersloot;;;;1997;5.82
596;1998;146720.0;4851.0;Akersloot;;;;1998;5.56
597;2013;;;Beekdaelen;;;;2013;3.51
598;1999;171308.0;4881.5;Akersloot;;;;1999;5.14
599;2000;219702.0;4960.0;Akersloot;;;;2000;5.88
600;2014;;;Beekdaelen;;;;2014;3.1
601;2001;273854.0;5093.5;Akersloot;;;;2001;5.88
602;2002;;;Akersloot;;;;2002;5.33
603;2015;;;Beekdaelen;;;;2015;2.28
604;2003;;;Akersloot;;;;2003;3.85
605;2004;;;Akersloot;;;;2004;4.15
606;2016;;;Beekdaelen;;;;2016;1.62
607;2005;;;Akersloot;;;;2005;3.2
608;2006;;;Akersloot;;;;2006;3.7
609;2017;;;Beekdaelen;;;;2017;2.23
610;2007;;;Akersloot;;;;2007;3.84
611;2008;;;Akersloot;;;;2008;5.34
612;2018;;;Beekdaelen;;;;2018;1.68
613;2009;;;Akersloot;;;;2009;4.86
614;2010;;;Akersloot;;;;2010;4.52
615;2019;248905.0;35832.5;Beekdaelen;456.0;212.0;3484;2019;1.94
616;2011;;;Akersloot;;;;2011;4.22
617;2012;;;Akersloot;;;;2012;3.65
618;2020;274875.0;36001.5;Beekdaelen;459.0;212.0;3740;2020;1.88
619;2013;;;Akersloot;;;;2013;3.51
620;2014;;;Akersloot;;;;2014;3.1
621;2021;313156.0;35993.5;Beekdaelen;461.0;213.0;;2021;1.43
622;2015;;;Akersloot;;;;2015;2.28
623;2016;;;Akersloot;;;;2016;1.62
624;2010;308549.0;8578.5;Beemster;;;;2010;4.52
625;2017;;;Akersloot;;;;2017;2.23
626;2018;;;Akersloot;;;;2018;1.68
627;2011;326688.0;8646.0;Beemster;;;;2011;4.22
628;2015;264394.0;33329.5;Bodegraven-Reeuwijk;438.0;183.0;3643;2015;2.28
629;2019;;;Akersloot;;;;2019;1.94
630;2018;228958.0;22758.0;Borsele;160.0;69.0;2043;2018;1.68
631;2020;;;Akersloot;;;;2020;1.88
632;2020;363809.0;21942.5;Bunschoten;720.0;281.0;2622;2020;1.88
633;2012;243837.0;8752.0;Beemster;;;;2012;3.65
634;2021;;;Akersloot;;;;2021;1.43
635;1995;76663.0;17651.0;Alblasserdam;2007.0;769.0;.;1995;7.12
636;2013;205265.0;8847.5;Beemster;;;;2013;3.51
637;1996;97615.0;17719.0;Alblasserdam;2008.0;782.0;.;1996;6.25
638;1997;102416.0;17791.0;Alblasserdam;2023.0;789.0;485;1997;5.82
639;2014;259131.0;8906.5;Beemster;;;;2014;3.1
640;1998;110649.0;17918.0;Alblasserdam;2025.0;805.0;531;1998;5.56
641;1999;133865.0;18109.5;Alblasserdam;2052.0;810.0;512;1999;5.14
642;2015;278733.0;8930.5;Beemster;;;;2015;2.28
643;2000;146283.0;18296.5;Alblasserdam;2064.0;827.0;504;2000;5.88
644;2013;224321.0;15186.0;Boskoop;;;;2013;3.51
645;2001;172244.0;18399.0;Alblasserdam;2090.0;844.0;872;2001;5.88
646;2013;175049.0;19080.0;Dantumadiel;224.0;92.0;1362;2013;3.51
647;2016;283115.0;9081.5;Beemster;;;;2016;1.62
648;2002;182776.0;18406.5;Alblasserdam;2087.0;841.0;884;2002;5.33
649;2003;197255.0;18405.5;Alblasserdam;2097.0;845.0;886;2003;3.85
650;2017;318243.0;9377.5;Beemster;;;;2017;2.23
651;2004;204159.0;18371.0;Alblasserdam;2093.0;837.0;898;2004;4.15
652;2005;203787.0;18391.0;Alblasserdam;2089.0;852.0;1359;2005;3.2
653;2018;371819.0;9649.0;Beemster;;;;2018;1.68
654;2006;209694.0;18546.0;Alblasserdam;2098.0;863.0;1393;2006;3.7
655;2007;225699.0;18692.0;Alblasserdam;2126.0;856.0;1550;2007;3.84
656;2008;226449.0;18778.5;Alblasserdam;2131.0;870.0;1671;2008;5.34
657;2009;221303.0;18926.5;Alblasserdam;2144.0;875.0;1750;2009;4.86
658;2010;187712.0;13873.0;Beesel;493.0;208.0;1265;2010;4.52
659;2011;209554.0;13793.0;Beesel;492.0;208.0;1218;2011;4.22
660;2014;189929.0;13564.0;Beesel;484.0;210.0;1111;2014;3.1
661;1995;116676.0;15233.0;Albrandswaard;679.0;262.0;.;1995;7.12
662;1996;130390.0;15287.0;Albrandswaard;687.0;263.0;.;1996;6.25
663;2015;198705.0;13449.5;Beesel;480.0;210.0;1069;2015;2.28
664;1997;150102.0;15322.0;Albrandswaard;684.0;263.0;569;1997;5.82
665;1998;147784.0;15600.0;Albrandswaard;690.0;265.0;587;1998;5.56
666;1999;156265.0;16112.5;Albrandswaard;709.0;276.0;612;1999;5.14
667;2000;184493.0;17070.5;Albrandswaard;736.0;288.0;668;2000;5.88
668;2016;403609.0;29893.5;Bergen (NH.);308.0;154.0;5264;2016;1.62
669;2017;221375.0;13424.5;Beesel;477.0;210.0;1107;2017;2.23
670;2017;463173.0;29892.5;Bergen (NH.);307.0;154.0;5411;2017;2.23
671;2001;242446.0;17906.5;Albrandswaard;794.0;315.0;1082;2001;5.88
672;2018;476861.0;29957.5;Bergen (NH.);303.0;153.0;5719;2018;1.68
673;2002;241545.0;18414.5;Albrandswaard;811.0;319.0;1119;2002;5.33
674;2021;659453.0;29719.0;Bergen (NH.);300.0;155.0;;2021;1.43
675;2016;223748.0;66200.5;Bergen op Zoom;829.0;372.0;5832;2016;1.62
676;2003;245383.0;19172.0;Albrandswaard;845.0;334.0;1196;2003;3.85
677;2020;302442.0;43796.5;Berkelland;170.0;76.0;4627;2020;1.88
678;2004;253426.0;20106.5;Albrandswaard;884.0;353.0;1272;2004;4.15
679;2018;310762.0;29659.0;Best;860.0;360.0;3376;2018;1.68
680;2016;151635.0;10509.0;het Bildt;;;;2016;1.62
681;2005;273306.0;20832.5;Albrandswaard;929.0;372.0;2005;2005;3.2
682;2012;247690.0;19608.5;Bladel;260.0;107.0;2323;2012;3.65
683;2006;303935.0;21291.0;Albrandswaard;952.0;383.0;2064;2006;3.7
684;2016;265782.0;33592.0;Bodegraven-Reeuwijk;442.0;185.0;3681;2016;1.62
685;2020;267983.0;13466.0;Beesel;482.0;213.0;1338;2020;1.88
686;2020;356638.0;35075.0;Bodegraven-Reeuwijk;463.0;192.0;4900;2020;1.88
687;2007;291251.0;21988.0;Albrandswaard;973.0;387.0;2301;2007;3.84
688;2014;189830.0;22573.5;Borsele;159.0;69.0;1995;2014;3.1
689;2008;300151.0;22713.5;Albrandswaard;1015.0;409.0;2512;2008;5.34
690;2016;198956.0;22650.0;Borsele;160.0;68.0;1982;2016;1.62
691;2021;290029.0;13429.0;Beesel;481.0;216.0;;2021;1.43
692;2020;259279.0;22778.5;Borsele;161.0;69.0;2238;2020;1.88
693;2009;289387.0;23582.5;Albrandswaard;1054.0;421.0;2757;2009;4.86
694;2014;242196.0;30328.5;Boxtel;476.0;207.0;3112;2014;3.1
695;2010;176783.0;9331.5;Bellingwedde;;;;2010;4.52
696;2020;378935.0;184097.5;Breda;1464.0;673.0;24804;2020;1.88
697;2011;174305.0;9342.5;Bellingwedde;;;;2011;4.22
698;2013;227069.0;37074.0;Bronckhorst;131.0;55.0;4040;2013;3.51
699;2012;161163.0;9134.0;Bellingwedde;;;;2012;3.65
700;2019;312686.0;36133.5;Bronckhorst;128.0;57.0;4078;2019;1.94
701;2013;153956.0;8952.5;Bellingwedde;;;;2013;3.51
702;2021;424632.0;36082.0;Bronckhorst;127.0;57.0;;2021;1.43
703;2014;141623.0;9037.0;Bellingwedde;;;;2014;3.1
704;2018;170698.0;28172.0;Brunssum;1637.0;841.0;2024;2018;1.68
705;2015;158765.0;9062.5;Bellingwedde;;;;2015;2.28
706;2019;281980.0;25030.5;Cuijk;;;;2019;1.94
707;1995;118817.0;14384.5;Alkemade;;;;1995;7.12
708;2013;227766.0;27622.0;Dalfsen;167.0;67.0;2894;2013;3.51
709;2016;173653.0;8945.0;Bellingwedde;;;;2016;1.62
710;2015;234903.0;27796.5;Dalfsen;168.0;68.0;2687;2015;2.28
711;1996;140387.0;14410.0;Alkemade;;;;1996;6.25
712;2016;254193.0;27993.0;Dalfsen;169.0;69.0;2793;2016;1.62
713;1997;154551.0;14431.5;Alkemade;;;;1997;5.82
714;2017;260435.0;28156.0;Dalfsen;170.0;69.0;2901;2017;2.23
715;2019;303668.0;28543.0;Dalfsen;173.0;71.0;3255;2019;1.94
716;1998;175018.0;14449.5;Alkemade;;;;1998;5.56
717;2018;225605.0;18913.5;Dantumadiel;223.0;96.0;1333;2018;1.68
718;1999;185251.0;14449.5;Alkemade;;;;1999;5.14
719;2014;123452.0;25553.5;Delfzijl;;;;2014;3.1
720;2018;;;Bellingwedde;;;;2018;1.68
721;2014;230390.0;25937.5;Dinkelland;148.0;59.0;2440;2014;3.1
722;2000;234687.0;14414.0;Alkemade;;;;2000;5.88
723;2015;219021.0;26024.0;Dinkelland;148.0;60.0;2385;2015;2.28
724;2001;254388.0;14402.0;Alkemade;;;;2001;5.88
725;2018;257647.0;26320.5;Dinkelland;150.0;61.0;2605;2018;1.68
726;2019;;;Bellingwedde;;;;2019;1.94
727;2019;279197.0;26405.5;Dinkelland;150.0;62.0;2745;2019;1.94
728;2002;277450.0;14418.5;Alkemade;;;;2002;5.33
729;2020;315526.0;26533.5;Dinkelland;151.0;62.0;2925;2020;1.88
730;2003;291477.0;14454.5;Alkemade;;;;2003;3.85
731;2018;186735.0;23817.0;Dongeradeel;;;;2018;1.68
732;2020;;;Bellingwedde;;;;2020;1.88
733;2017;200733.0;118578.5;Dordrecht;1510.0;698.0;9028;2017;2.23
734;2004;240027.0;14491.0;Alkemade;;;;2004;4.15
735;2015;234528.0;26759.0;Drimmelen;278.0;119.0;2525;2015;2.28
736;2005;239278.0;14506.5;Alkemade;;;;2005;3.2
737;2018;279697.0;27106.5;Drimmelen;284.0;123.0;2742;2018;1.68
738;2021;;;Bellingwedde;;;;2021;1.43
739;2020;310627.0;18958.5;Druten;503.0;216.0;2006;2020;1.88
740;2006;318351.0;14524.0;Alkemade;;;;2006;3.7
741;2007;271451.0;14508.5;Alkemade;;;;2007;3.84
742;2010;;;Berg en Dal;;;;2010;4.52
743;2008;320959.0;14554.5;Alkemade;;;;2008;5.34
744;2009;;;Alkemade;;;;2009;4.86
745;2011;;;Berg en Dal;;;;2011;4.22
746;2010;;;Alkemade;;;;2010;4.52
747;2011;;;Alkemade;;;;2011;4.22
748;2012;;;Berg en Dal;;;;2012;3.65
749;2012;;;Alkemade;;;;2012;3.65
750;2013;;;Alkemade;;;;2013;3.51
751;2013;;;Berg en Dal;;;;2013;3.51
752;2014;;;Alkemade;;;;2014;3.1
753;2015;;;Alkemade;;;;2015;2.28
754;2014;;;Berg en Dal;;;;2014;3.1
755;2016;;;Alkemade;;;;2016;1.62
756;2017;;;Alkemade;;;;2017;2.23
757;2015;;;Berg en Dal;;;;2015;2.28
758;2018;;;Alkemade;;;;2018;1.68
759;2019;;;Alkemade;;;;2019;1.94
760;2016;241713.0;34669.0;Berg en Dal;400.0;177.0;3320;2016;1.62
761;2020;;;Alkemade;;;;2020;1.88
762;2021;;;Alkemade;;;;2021;1.43
763;2017;265704.0;34756.0;Berg en Dal;402.0;178.0;3363;2017;2.23
764;1995;84638.0;93031.5;Alkmaar;3526.0;1454.0;.;1995;7.12
765;1996;91749.0;93028.0;Alkmaar;3528.0;1472.0;.;1996;6.25
766;2018;287270.0;34760.5;Berg en Dal;402.0;180.0;3518;2018;1.68
767;1997;101826.0;92937.0;Alkmaar;3472.0;1460.0;2514;1997;5.82
768;1998;111290.0;92931.0;Alkmaar;3095.0;1316.0;2564;1998;5.56
769;2019;292830.0;34895.0;Berg en Dal;403.0;181.0;3787;2019;1.94
770;1999;128127.0;92869.0;Alkmaar;3093.0;1320.0;2591;1999;5.14
771;2000;141369.0;92929.0;Alkmaar;3091.0;1328.0;2620;2000;5.88
772;2020;340206.0;35001.0;Berg en Dal;405.0;183.0;4031;2020;1.88
773;2001;158305.0;93007.0;Alkmaar;3098.0;1333.0;4623;2001;5.88
774;2002;178507.0;93191.0;Alkmaar;3097.0;1338.0;4685;2002;5.33
775;2021;377603.0;34980.5;Berg en Dal;406.0;184.0;;2021;1.43
776;2003;181514.0;93755.5;Alkmaar;3165.0;1390.0;4809;2003;3.85
